Discipline,Gender,Event,phase,type,order,ENG Description,FRA Description,KOR Description,ENG longdescription,FRA longdescription,KOR longdescription,ENG phase Description,FRA phase Description,KOR phase Description,Old DDGEEEP
SSK,W,MS----------------,MEET,9,M,Ladies' Mass Start TLM,"Départ groupé F, réunion chefs d'équipe",여자 매스스타트 대표자회의,Ladies' Mass Start Team Leaders Meeting,"Départ groupé femmes, réunion des chefs d'équipe",여자 매스스타트 대표자회의,Team Leaders Meeting,Réunion des chefs d'équipe,대표자회의,SSW700T
SSK,W,MS----------------,VICT,6,V,Ladies' Mass Start Victory Ceremony,"Départ groupé F, cérémonie vainqueurs",여자 매스스타트 메달 시상식,Ladies' Mass Start Victory Ceremony,"Départ groupé femmes, cérémonie des vainqueurs",여자 매스스타트 메달 시상식,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,SSW700M
SSK,W,MS----------------,----,8,,Ladies' Mass Start,Départ groupé femmes,여자 매스스타트,Ladies' Mass Start,Départ groupé femmes,여자 매스스타트,,,,SSW7000
SSK,W,TEAMPU------------,FNL-,3,1,Ladies' Team Pursuit Finals,"Poursuite par équipes femmes, finale",여자 팀추월 결승,Ladies' Team Pursuit Finals,"Poursuite par équipes femmes, finale",여자 팀추월 결승,Finals,Finale,결승,SSW4061
SSK,W,TEAMPU------------,SFNL,3,2,Ladies' Team Pursuit Semifinals,"Poursuite par équipes F, demi-finales",여자 팀추월 준결승,Ladies' Team Pursuit Semifinals,"Poursuite par équipes femmes, demi-finales",여자 팀추월 준결승,Semifinals,Demi-finales,준결승,SSW4062
SSK,W,TEAMPU------------,QFNL,3,3,Ladies' Team Pursuit Quarterfinals,"Poursuite par équ. F, quarts de finale",여자 팀추월 준준결승,Ladies' Team Pursuit Quarterfinals,"Poursuite par équipes femmes, quarts de finale",여자 팀추월 준준결승,Quarterfinals,Quarts de finale,준준결승,SSW4063
SSK,W,TEAMPU------------,DRAW,7,D,Ladies' Team Pursuit Draw,"Poursuite par équ. F, tirage au sort",여자 팀추월 조추첨,Ladies' Team Pursuit Draw,"Poursuite par équipes femmes, tirage au sort",여자 팀추월 조추첨,Draw,Tirage au sort,조추첨,
SSK,W,TEAMPU------------,MEET,9,M,Ladies' Team Pursuit TLM,"Poursuite par équ. F, réun. chefs d'équ.",여자 팀추월 대표자회의,Ladies' Team Pursuit Leaders Meeting,"Poursuite par équipes femmes, réunion des chefs d'équipe",여자 팀추월 대표자회의,Leaders Meeting,Réunion des chefs d'équipe,대표자회의,SSW406T
SSK,W,TEAMPU------------,VICT,6,V,Ladies' Team Pursuit Victory Ceremony,"Poursuite par équ. F, cérémonie vainq.",여자 팀추월 메달 시상식,Ladies' Team Pursuit Victory Ceremony,"Poursuite par équipes femmes, cérémonie des vainqueurs",여자 팀추월 메달 시상식,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,SSW406M
SSK,W,TEAMPU------------,----,8,,Ladies' Team Pursuit,Poursuite par équipes femmes,여자 팀추월,Ladies' Team Pursuit,Poursuite par équipes femmes,여자 팀추월,,,,SSW4060
STK,-,------------------,DRAW,7,D,Short Track Speed Skating Draw,"Short-track, tirage au sort",쇼트트랙 스피드 스케이팅 조추첨,Short Track Speed Skating Draw,"Short-track, tirage au sort",쇼트트랙 스피드 스케이팅 조추첨,Draw,Tirage au sort,조추첨,ST0000E
STK,-,------------------,MEET,9,M,Short Track Speed Skating TLM,"Short-track, réunion des chefs d'équipe",쇼트트랙 스피드 스케이팅 대표자회의,Short Track Speed Skating Team Leaders Meeting,"Short-track, réunion des chefs d'équipe",쇼트트랙 스피드 스케이팅 대표자회의,Team Leaders Meeting,Réunion des chefs d'équipe,대표자회의,ST0000T
STK,-,------------------,----,8,,Short Track Speed Skating,Short-track,쇼트트랙 스피드 스케이팅 ,Short Track Speed Skating,Short-track,쇼트트랙 스피드 스케이팅 ,,,,ST00000
STK,M,------------------,----,8,,Short Track Speed Skating Men,Short-track hommes,쇼트트랙 스피드 스케이팅 남자경기,Short Track Speed Skating Men,Short-track hommes,쇼트트랙 스피드 스케이팅 남자경기,,,,STM0000
STK,M,1000M-------------,FNL-,3,1,"Men's 1,000m Finals","1 000 m hommes, finale","남자 1,000m 결승","Men's 1,000m Finals","1 000 m hommes, finale","남자 1,000m 결승",Finals,Finale,결승,STM0101
STK,M,1000M-------------,SFNL,3,2,"Men's 1,000m Semifinals","1 000 m hommes, demi-finales","남자 1,000m 준결승","Men's 1,000m Semifinals","1 000 m hommes, demi-finales","남자 1,000m 준결승",Semifinals,Demi-finales,준결승,STM0102
STK,M,1000M-------------,QFNL,3,3,"Men's 1,000m Quarterfinals","1 000 m hommes, quarts de finale","남자 1,000m 준준결승","Men's 1,000m Quarterfinals","1 000 m hommes, quarts de finale","남자 1,000m 준준결승",Quarterfinals,Quarts de finale,준준결승,STM0103
STK,M,1000M-------------,HEAT,3,8,"Men's 1,000m Heats","1 000 m hommes, séries","남자 1,000m 예선","Men's 1,000m Heats","1 000 m hommes, séries","남자 1,000m 예선",Heats,Séries,예선,STM0109
STK,M,1000M-------------,DRAW,7,D,"Men's 1,000m Draw","1 000 m hommes, tirage au sort","남자 1,000m 조추첨","Men's 1,000m Draw","1 000 m hommes, tirage au sort","남자 1,000m 조추첨",Draw,Tirage au sort,조추첨,STM010E
STK,M,1000M-------------,VICT,6,V,"Men's 1,000m Victory Ceremony","1 000 m hommes, cérémonie des vainqueurs","남자 1,000m 메달 시상식","Men's 1,000m Victory Ceremony","1 000 m hommes, cérémonie des vainqueurs","남자 1,000m 메달 시상식",Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,STM010M
STK,M,1000M-------------,----,8,,"Men's 1,000m",1 000 m hommes,"남자 1,000m","Men's 1,000m",1 000 m hommes,"남자 1,000m",,,,STM0100
STK,M,1500M-------------,FNL-,3,1,"Men's 1,500m Finals","1 500 m hommes, finale","남자 1,500m 결승","Men's 1,500m Finals","1 500 m hommes, finale","남자 1,500m 결승",Finals,Finale,결승,STM0151
STK,M,1500M-------------,SFNL,3,2,"Men's 1,500m Semifinals","1 500 m hommes, demi-finales","남자 1,500m 준결승","Men's 1,500m Semifinals","1 500 m hommes, demi-finales","남자 1,500m 준결승",Semifinals,Demi-finales,준결승,STM0152
STK,M,1500M-------------,HEAT,3,8,"Men's 1,500m Heats","1 500 m hommes, séries","남자 1,500m 예선","Men's 1,500m Heats","1 500 m hommes, séries","남자 1,500m 예선",Heats,Séries,예선,STM0159
STK,M,1500M-------------,DRAW,7,D,"Men's 1,500m Draw","1 500 m hommes, tirage au sort","남자 1,500m 조추첨","Men's 1,500m Draw","1 500 m hommes, tirage au sort","남자 1,500m 조추첨",Draw,Tirage au sort,조추첨,STM015E
STK,M,1500M-------------,VICT,6,V,"Men's 1,500m Victory Ceremony","1 500 m hommes, cérémonie des vainqueurs","남자 1,500m 메달 시상식","Men's 1,500m Victory Ceremony","1 500 m hommes, cérémonie des vainqueurs","남자 1,500m 메달 시상식",Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,STM015M
STK,M,1500M-------------,----,8,,"Men's 1,500m",1 500 m hommes,"남자 1,500m","Men's 1,500m",1 500 m hommes,"남자 1,500m",,,,STM0150
STK,M,5000MRY4----------,FNL-,3,1,"Men's 5,000m Relay Finals","Relais 5 000 m hommes, finale","남자 5,000m 계주 결승","Men's 5,000m Relay Finals","Relais 5 000 m hommes, finale","남자 5,000m 계주 결승",Finals,Finale,결승,STM4501
STK,M,5000MRY4----------,HEAT,3,8,"Men's 5,000m Relay Heats","Relais 5 000 m hommes, séries","남자 5,000m 계주 예선","Men's 5,000m Relay Heats","Relais 5 000 m hommes, séries","남자 5,000m 계주 예선",Heats,Séries,예선,STM4509
STK,M,5000MRY4----------,DRAW,7,D,"Men's 5,000m Relay Draw","Relais 5 000 m hommes, tirage au sort","남자 5,000m 계주 조추첨","Men's 5,000m Relay Draw","Relais 5 000 m hommes, tirage au sort","남자 5,000m 계주 조추첨",Draw,Tirage au sort,조추첨,STM450E
STK,M,5000MRY4----------,VICT,6,V,"Men's 5,000m Relay Victory Ceremony","Relais 5 000 m H, cérémonie vainqueurs","남자 5,000m 계주 메달 시상식","Men's 5,000m Relay Victory Ceremony","Relais 5 000 m hommes, cérémonie des vainqueurs","남자 5,000m 계주 메달 시상식",Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,STM450M
STK,M,5000MRY4----------,----,8,,"Men's 5,000m Relay",Relais 5 000 m hommes,"남자 5,000m 계주","Men's 5,000m Relay",Relais 5 000 m hommes,"남자 5,000m 계주",,,,STM4500
STK,M,500M--------------,FNL-,3,1,Men's 500m Finals,"500 m hommes, finale",남자 500m 결승,Men's 500m Finals,"500 m hommes, finale",남자 500m 결승,Finals,Finale,결승,STM0051
STK,M,500M--------------,SFNL,3,2,Men's 500m Semifinals,"500 m hommes, demi-finales",남자 500m 준결승,Men's 500m Semifinals,"500 m hommes, demi-finales",남자 500m 준결승,Semifinals,Demi-finales,준결승,STM0052
STK,M,500M--------------,QFNL,3,3,Men's 500m Quarterfinals,"500 m hommes, quarts de finale",남자 500m 준준결승,Men's 500m Quarterfinals,"500 m hommes, quarts de finale",남자 500m 준준결승,Quarterfinals,Quarts de finale,준준결승,STM0053
STK,M,500M--------------,HEAT,3,8,Men's 500m Heats,"500 m hommes, séries",남자 500m 예선,Men's 500m Heats,"500 m hommes, séries",남자 500m 예선,Heats,Séries,예선,STM0059
STK,M,500M--------------,DRAW,7,D,Men's 500m Draw,"500 m hommes, tirage au sort",남자 500m 조추첨,Men's 500m Draw,"500 m hommes, tirage au sort",남자 500m 조추첨,Draw,Tirage au sort,조추첨,STM005E
STK,M,500M--------------,VICT,6,V,Men's 500m Victory Ceremony,"500 m hommes, cérémonie des vainqueurs",남자 500m 메달 시상식,Men's 500m Victory Ceremony,"500 m hommes, cérémonie des vainqueurs",남자 500m 메달 시상식,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,STM005M
STK,M,500M--------------,----,8,,Men's 500m,500 m hommes,남자 500m,Men's 500m,500 m hommes,남자 500m,,,,STM0050
STK,W,------------------,----,8,,Ladies' Short Track Speed Skating,Short-track femmes,쇼트트랙 스피드 스케이팅 여자,Ladies' Short Track Speed Skating,Short-track femmes,쇼트트랙 스피드 스케이팅 여자,,,,STW0000
STK,W,1000M-------------,FNL-,3,1,"Ladies' 1,000m Finals","1 000 m femmes, finale","여자 1,000m 결승","Ladies' 1,000m Finals","1 000 m femmes, finale","여자 1,000m 결승",Finals,Finale,결승,STW0101
STK,W,1000M-------------,SFNL,3,2,"Ladies' 1,000m Semifinals","1 000 m femmes, demi-finales","여자 1,000m 준결승","Ladies' 1,000m Semifinals","1 000 m femmes, demi-finales","여자 1,000m 준결승",Semifinals,Demi-finales,준결승,STW0102
STK,W,1000M-------------,QFNL,3,3,"Ladies' 1,000m Quarterfinals","1 000 m femmes, quarts de finale","여자 1,000m 준준결승","Ladies' 1,000m Quarterfinals","1 000 m femmes, quarts de finale","여자 1,000m 준준결승",Quarterfinals,Quarts de finale,준준결승,STW0103
STK,W,1000M-------------,HEAT,3,8,"Ladies' 1,000m Heats","1 000 m femmes, séries","여자 1,000m 예선","Ladies' 1,000m Heats","1 000 m femmes, séries","여자 1,000m 예선",Heats,Séries,예선,STW0109
STK,W,1000M-------------,DRAW,7,D,"Ladies' 1,000m Draw","1 000 m femmes, tirage au sort","여자 1,000m 조추첨","Ladies' 1,000m Draw","1 000 m femmes, tirage au sort","여자 1,000m 조추첨",Draw,Tirage au sort,조추첨,STW010E
STK,W,1000M-------------,VICT,6,V,"Ladies' 1,000m Victory Ceremony","1 000 m femmes, cérémonie des vainqueurs","여자 1,000m 메달 시상식","Ladies' 1,000m Victory Ceremony","1 000 m femmes, cérémonie des vainqueurs","여자 1,000m 메달 시상식",Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,STW010M
STK,W,1000M-------------,----,8,,"Ladies' 1,000m",1 000 m femmes,"여자 1,000m","Ladies' 1,000m",1 000 m femmes,"여자 1,000m",,,,STW0100
STK,W,1500M-------------,FNL-,3,1,"Ladies' 1,500m Finals","1 500 m femmes, finale","여자 1,500m 결승","Ladies' 1,500m Finals","1 500 m femmes, finale","여자 1,500m 결승",Finals,Finale,결승,STW0151
STK,W,1500M-------------,SFNL,3,2,"Ladies' 1,500m Semifinals","1 500 m femmes, demi-finales","여자 1,500m 준결승","Ladies' 1,500m Semifinals","1 500 m femmes, demi-finales","여자 1,500m 준결승",Semifinals,Demi-finales,준결승,STW0152
STK,W,1500M-------------,HEAT,3,8,"Ladies' 1,500m Heats","1 500 m femmes, séries","여자 1,500m 예선","Ladies' 1,500m Heats","1 500 m femmes, séries","여자 1,500m 예선",Heats,Séries,예선,STW0159
STK,W,1500M-------------,DRAW,7,D,"Ladies' 1,500m Draw","1 500 m femmes, tirage au sort","여자 1,500m 조추첨","Ladies' 1,500m Draw","1 500 m femmes, tirage au sort","여자 1,500m 조추첨",Draw,Tirage au sort,조추첨,STW015E
STK,W,1500M-------------,VICT,6,V,"Ladies' 1,500m Victory Ceremony","1 500 m femmes, cérémonie des vainqueurs","여자 1,500m 메달 시상식","Ladies' 1,500m Victory Ceremony","1 500 m femmes, cérémonie des vainqueurs","여자 1,500m 메달 시상식",Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,STW015M
STK,W,1500M-------------,----,8,,"Ladies' 1,500m",1 500 m femmes,"여자 1,500m","Ladies' 1,500m",1 500 m femmes,"여자 1,500m",,,,STW0150
STK,W,3000MRY4----------,FNL-,3,1,"Ladies' 3,000m Relay Finals","Relais 3 000 m femmes, finale","여자 3,000m 계주 결승","Ladies' 3,000m Relay Finals","Relais 3 000 m femmes, finale","여자 3,000m 계주 결승",Finals,Finale,결승,STW4301
STK,W,3000MRY4----------,HEAT,3,8,"Ladies' 3,000m Relay Heats","Relais 3 000 m femmes, séries","여자 3,000m 계주 예선","Ladies' 3,000m Relay Heats","Relais 3 000 m femmes, séries","여자 3,000m 계주 예선",Heats,Séries,예선,STW4309
STK,W,3000MRY4----------,DRAW,7,D,"Ladies' 3,000m Relay Draw","Relais 3 000 m femmes, tirage au sort","여자 3,000m 계주 조추첨","Ladies' 3,000m Relay Draw","Relais 3 000 m femmes, tirage au sort","여자 3,000m 계주 조추첨",Draw,Tirage au sort,조추첨,STW430E
STK,W,3000MRY4----------,VICT,6,V,"Ladies' 3,000m Relay Victory Ceremony","Relais 3 000 m F, cérémonie vainqueurs","여자 3,000m 계주 메달 시상식","Ladies' 3,000m Relay Victory Ceremony","Relais 3 000 m femmes, cérémonie des vainqueurs","여자 3,000m 계주 메달 시상식",Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,STW430M
STK,W,3000MRY4----------,----,8,,"Ladies' 3,000m Relay",Relais 3 000 m femmes,"여자 3,000m 계주","Ladies' 3,000m Relay",Relais 3 000 m femmes,"여자 3,000m 계주",,,,STW4300
STK,W,500M--------------,FNL-,3,1,Ladies' 500m Finals,"500 m femmes, finale",여자 500m 결승,Ladies' 500m Finals,"500 m femmes, finale",여자 500m 결승,Finals,Finale,결승,STW0051
STK,W,500M--------------,SFNL,3,2,Ladies' 500m Semifinals,"500 m femmes, demi-finales",여자 500m 준결승,Ladies' 500m Semifinals,"500 m femmes, demi-finales",여자 500m 준결승,Semifinals,Demi-finales,준결승,STW0052
STK,W,500M--------------,QFNL,3,3,Ladies' 500m Quarterfinals,"500 m femmes, quarts de finale",여자 500m 준준결승,Ladies' 500m Quarterfinals,"500 m femmes, quarts de finale",여자 500m 준준결승,Quarterfinals,Quarts de finale,준준결승,STW0053
STK,W,500M--------------,HEAT,3,8,Ladies' 500m Heats,"500 m femmes, séries",여자 500m 예선,Ladies' 500m Heats,"500 m femmes, séries",여자 500m 예선,Heats,Séries,예선,STW0059
STK,W,500M--------------,DRAW,7,D,Ladies' 500m Draw,"500 m femmes, tirage au sort",여자 500m 조추첨,Ladies' 500m Draw,"500 m femmes, tirage au sort",여자 500m 조추첨,Draw,Tirage au sort,조추첨,STW005E
STK,W,500M--------------,VICT,6,V,Ladies' 500m Victory Ceremony,"500 m femmes, cérémonie des vainqueurs",여자 500m 메달 시상식,Ladies' 500m Victory Ceremony,"500 m femmes, cérémonie des vainqueurs",여자 500m 메달 시상식,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,STW005M
STK,W,500M--------------,----,8,,Ladies' 500m,500 m femmes,여자 500m,Ladies' 500m,500 m femmes,여자 500m,,,,STW0050
TRU,-,ALP---------------,----,2,,Alpine Skiing Training,"Entraînement, ski alpin",알파인 스키 연습,Alpine Skiing Training,"Entraînement, ski alpin",알파인 스키 연습,,,,UT0AST0
TRU,-,BOB---------------,----,2,,Bobsleigh Training,"Entraînement, bobsleigh",봅슬레이 연습,Bobsleigh Training,"Entraînement, bobsleigh",봅슬레이 연습,,,,UT0BST0
TRU,-,BTH---------------,----,2,,Biathlon Training,"Entraînement, biathlon",바이애슬론 연습,Biathlon Training,"Entraînement, biathlon",바이애슬론 연습,,,,UT0BTT0
TRU,-,CCS---------------,----,2,,Cross-Country Skiing Training,"Entraînement, ski de fond",크로스컨트리 스키 연습,Cross-Country Skiing Training,"Entraînement, ski de fond",크로스컨트리 스키 연습,,,,UT0CCT0
TRU,-,CUR---------------,----,2,,Curling Training,"Entraînement, curling",컬링 연습,Curling Training,"Entraînement, curling",컬링 연습,,,,UT0CUT0
TRU,-,FRS---------------,----,2,,Freestyle Skiing Training,"Entraînement, ski acrobatique",프리스타일 스키 연습,Freestyle Skiing Training,"Entraînement, ski acrobatique",프리스타일 스키 연습,,,,UT0FRT0
TRU,-,FSK---------------,TRNU,2,T,Official Training Day,Entraînement officiel,공식 연습일,Official Training Day,Entraînement officiel,공식 연습일,,,,UT0FSTS
TRU,-,FSK---------------,----,2,,Figure Skating Training,"Entraînement, patinage artistique",피겨 스케이팅 연습,Figure Skating Training,"Entraînement, patinage artistique",피겨 스케이팅 연습,,,,UT0FST0
TRU,-,IHO---------------,----,2,,Ice Hockey Training,"Entraînement, hockey sur glace",아이스 하키 연습,Ice Hockey Training,"Entraînement, hockey sur glace",아이스 하키 연습,,,,UT0IHT0
TRU,-,LUG---------------,----,2,,Luge Training,"Entraînement, luge",루지 연습,Luge Training,"Entraînement, luge",루지 연습,,,,UT0LGT0
TRU,-,NCB---------------,----,2,,Nordic Combined Training,"Entraînement, combiné nordique",노르딕 복합 연습,Nordic Combined Training,"Entraînement, combiné nordique",노르딕 복합 연습,,,,UT0NCT0
TRU,-,SBD---------------,----,2,,Snowboard Training,"Entraînement, snowboard",스노보드 연습,Snowboard Training,"Entraînement, snowboard",스노보드 연습,,,,UT0SBT0
TRU,-,SJP---------------,----,2,,Ski Jumping Training,"Entraînement, saut à ski",스키점프 연습,Ski Jumping Training,"Entraînement, saut à ski",스키점프 연습,,,,UT0SJT0
TRU,-,SKN---------------,----,2,,Skeleton Training,"Entraînement, skeleton",스켈레톤 연습,Skeleton Training,"Entraînement, skeleton",스켈레톤 연습,,,,UT0SNT0
TRU,-,SSK---------------,----,2,,Speed Skating Training,"Entraînement, patinage de vitesse",스피드 스케이팅 연습,Speed Skating Training,"Entraînement, patinage de vitesse",스피드 스케이팅 연습,,,,UT0SST0
